project_id,state,project_type,total_land_required_hectares,land_acquired_percent,pending_approvals,compensation_pending_percent,legal_cases,affected_families,rr_completed_percent,possession_percent,planned_duration_months,environmental_clearance,forest_clearance,previous_delay_days,delay_days,delay_risk,project_status
LA07405,Andhra Pradesh,Power Transmission,108.1,64.3,1,30.5,2,113,50.8,55.4,51,Approved,Approved,85,170,Medium,In Progress
LA07406,Odisha,Industrial Corridor,386.8,62.9,0,28.4,3,133,63.1,47.8,62,Pending,Approved,161,286,High,In Progress
LA07407,Himachal Pradesh,Metro,111.7,62.0,2,44.7,2,68,60.8,50.9,15,Approved,Pending,124,293,High,In Progress
LA07408,Punjab,Highway,222.6,49.6,2,33.0,3,182,28.2,20.9,48,Approved,Approved,57,190,Medium,Early Stage
LA07409,Bihar,Airport,92.3,80.8,2,19.9,2,46,77.5,59.9,78,Approved,Approved,46,0,Low,In Progress
LA07410,Gujarat,Airport,37.6,55.1,3,16.5,7,35,46.9,26.7,37,Not Required,Pending,9,263,Medium,Early Stage
LA07411,Gujarat,Industrial Corridor,50.4,89.4,2,19.1,2,11,73.7,69.8,56,Approved,Approved,0,71,Low,In Progress
LA07412,Tamil Nadu,Irrigation,34.8,97.3,2,34.2,3,33,69.9,92.0,23,Approved,Approved,137,90,Medium,Near Completion
LA07413,Punjab,Power Transmission,108.3,62.2,2,36.2,4,100,23.0,46.8,42,Pending,Pending,54,307,High,In Progress
LA07414,Rajasthan,Power Transmission,254.8,94.5,1,0.0,2,48,38.2,78.7,61,Approved,Pending,9,8,Low,Near Completion
LA07415,Uttar Pradesh,Airport,103.2,50.3,3,67.2,1,37,17.8,24.3,46,Approved,Not Required,0,216,Medium,Early Stage
LA07416,Punjab,Power Transmission,69.3,44.5,2,37.8,2,57,39.1,38.5,18,Approved,Approved,41,172,Medium,Early Stage
LA07417,Chhattisgarh,Power Transmission,46.0,70.2,1,32.0,3,29,43.1,47.8,55,Pending,Not Required,121,240,Medium,In Progress
LA07418,Andhra Pradesh,Highway,121.8,85.0,1,27.3,2,54,48.9,66.7,74,Approved,Not Required,0,69,Low,In Progress
LA07419,Assam,Airport,31.4,87.6,2,32.2,4,12,66.5,76.4,16,Pending,Pending,0,90,Medium,In Progress
LA07420,Haryana,Highway,34.3,89.9,2,26.3,3,25,57.4,70.5,65,Approved,Not Required,45,117,Medium,In Progress
LA07421,Haryana,Highway,193.5,47.8,2,42.0,2,84,51.5,51.0,80,Approved,Not Required,34,196,Medium,Early Stage
LA07422,Assam,Highway,71.1,90.9,3,19.9,3,38,85.9,86.1,50,Pending,Pending,0,132,Medium,Near Completion
LA07423,Tamil Nadu,Metro,69.9,82.6,1,16.2,2,15,78.3,76.4,81,Pending,Approved,32,43,Low,In Progress
LA07424,Jharkhand,Highway,78.0,46.7,1,31.9,8,50,43.7,57.8,33,Approved,Not Required,66,211,Medium,Early Stage
LA07425,Himachal Pradesh,Highway,166.8,73.0,1,26.2,4,72,40.0,51.3,35,Not Required,Not Required,19,153,Medium,In Progress
LA07426,Himachal Pradesh,Highway,103.6,42.5,0,65.2,4,104,34.5,33.4,27,Approved,Approved,61,179,Medium,Early Stage
LA07427,Odisha,Airport,47.9,43.2,1,33.5,2,31,34.3,20.3,59,Approved,Approved,60,149,Medium,Early Stage
LA07428,Jharkhand,Irrigation,49.4,74.4,1,13.2,1,23,62.7,55.8,38,Approved,Pending,3,80,Low,In Progress
LA07429,Assam,Power Transmission,76.3,66.5,2,35.6,4,39,48.6,54.5,25,Pending,Approved,0,161,Medium,In Progress
LA07430,Assam,Railway,116.4,46.4,1,56.8,5,39,40.9,37.8,48,Approved,Pending,63,265,Medium,Early Stage
LA07431,Assam,Highway,87.3,52.6,3,33.0,2,31,38.4,41.5,19,Not Required,Approved,0,151,Medium,Early Stage
LA07432,Chhattisgarh,Irrigation,81.0,51.1,1,30.2,3,18,56.0,51.1,55,Approved,Not Required,8,90,Medium,Early Stage
LA07433,Telangana,Highway,93.6,65.2,2,38.5,5,80,32.4,49.2,79,Approved,Approved,32,180,Medium,In Progress
LA07434,Haryana,Power Transmission,87.3,64.2,2,36.7,3,60,49.8,37.9,41,Approved,Pending,31,229,Medium,In Progress
LA07435,Andhra Pradesh,Industrial Corridor,46.4,80.9,0,43.7,0,15,62.7,52.7,73,Approved,Approved,0,98,Medium,In Progress
LA07436,Chhattisgarh,Metro,230.7,79.2,4,40.9,0,161,47.5,70.6,50,Pending,Approved,46,158,Medium,In Progress
LA07437,Chhattisgarh,Highway,59.7,42.8,1,31.3,1,48,21.7,43.7,50,Approved,Approved,0,129,Medium,Early Stage
LA07438,Uttarakhand,Highway,100.5,72.0,2,18.0,1,117,42.8,70.0,77,Not Required,Pending,0,74,Low,In Progress
LA07439,Odisha,Metro,20.0,88.4,1,0.0,2,7,76.4,76.0,60,Approved,Not Required,0,0,Low,In Progress
LA07440,West Bengal,Railway,75.0,71.7,3,32.9,3,31,39.1,38.0,17,Not Required,Approved,15,181,Medium,In Progress
LA07441,Tamil Nadu,Irrigation,35.4,68.2,1,23.3,2,23,34.7,56.4,59,Not Required,Approved,132,187,Medium,In Progress
LA07442,Kerala,Airport,39.2,92.2,2,43.1,3,28,51.4,94.9,82,Approved,Pending,0,82,Low,Near Completion
LA07443,Odisha,Railway,705.5,58.8,3,31.6,4,288,44.1,36.2,49,Approved,Approved,33,141,Medium,Early Stage
LA07444,Bihar,Highway,111.3,75.3,2,24.6,6,108,37.2,68.5,38,Approved,Not Required,93,188,Medium,In Progress
LA07445,Punjab,Metro,255.2,68.9,2,23.7,0,232,44.8,79.4,68,Approved,Approved,68,135,Medium,In Progress
LA07446,Assam,Highway,186.2,53.7,1,41.5,3,29,46.1,53.8,33,Approved,Approved,61,150,Medium,Early Stage
LA07447,Karnataka,Industrial Corridor,207.6,81.0,2,41.6,4,235,72.5,60.8,22,Pending,Approved,0,130,Medium,In Progress
LA07448,Andhra Pradesh,Airport,76.0,43.4,4,20.8,3,42,61.4,18.0,42,Approved,Approved,15,210,Medium,Early Stage
LA07449,Haryana,Irrigation,352.6,64.3,2,48.1,7,307,43.9,41.7,47,Pending,Pending,44,289,High,In Progress
LA07450,Chhattisgarh,Railway,184.9,56.7,3,15.3,4,114,52.8,42.5,84,Approved,Approved,68,164,Medium,Early Stage
LA07451,Jharkhand,Highway,93.2,92.5,6,15.6,2,55,73.8,61.3,46,Approved,Pending,5,74,Low,Near Completion
LA07452,Jharkhand,Irrigation,112.6,69.2,1,18.9,5,60,45.7,49.1,80,Pending,Not Required,80,256,Medium,In Progress
LA07453,Assam,Industrial Corridor,80.1,64.5,4,22.1,2,16,37.6,51.7,29,Approved,Pending,55,228,Medium,In Progress
LA07454,Himachal Pradesh,Industrial Corridor,94.1,34.8,1,34.2,2,105,30.5,11.4,72,Pending,Approved,49,277,High,Early Stage
LA07455,Kerala,Metro,86.7,71.0,1,35.6,6,70,62.2,50.7,60,Pending,Approved,99,260,Medium,In Progress
LA07456,Uttar Pradesh,Irrigation,124.5,61.2,2,30.9,3,25,41.5,75.6,12,Approved,Approved,0,108,Medium,In Progress
LA07457,Odisha,Highway,395.0,65.4,2,40.4,3,415,47.0,59.8,53,Approved,Approved,60,203,Medium,In Progress
LA07458,Haryana,Railway,32.3,82.0,3,32.8,1,31,82.8,82.9,46,Pending,Pending,56,131,Medium,In Progress
LA07459,Karnataka,Irrigation,237.7,80.7,3,22.3,5,92,85.8,72.1,65,Not Required,Pending,31,122,Medium,In Progress
LA07460,Jharkhand,Highway,65.8,83.1,0,32.1,3,32,56.7,64.0,44,Pending,Approved,0,143,Medium,In Progress
LA07461,Bihar,Irrigation,264.9,82.1,5,25.7,3,60,66.0,55.3,25,Pending,Approved,159,208,Medium,In Progress
LA07462,Uttarakhand,Railway,67.8,71.4,0,25.0,2,40,66.2,50.4,47,Approved,Not Required,55,202,Medium,In Progress
LA07463,Uttar Pradesh,Highway,127.8,41.9,2,57.9,5,88,30.7,35.5,19,Approved,Pending,99,346,High,Early Stage
LA07464,Uttarakhand,Highway,78.6,41.6,1,64.8,2,54,22.9,17.7,76,Pending,Not Required,84,351,High,Early Stage
LA07465,Andhra Pradesh,Irrigation,20.7,76.9,6,42.8,5,18,61.3,51.1,59,Pending,Approved,18,231,Medium,In Progress
LA07466,Odisha,Industrial Corridor,394.7,76.0,1,7.8,0,418,68.8,48.3,62,Pending,Pending,80,151,Medium,In Progress
LA07467,Punjab,Highway,40.4,60.4,1,37.5,5,12,50.4,67.9,52,Pending,Pending,114,299,High,In Progress
LA07468,Odisha,Highway,96.7,73.5,3,45.2,3,89,56.0,40.7,25,Approved,Not Required,0,157,Medium,In Progress
LA07469,Uttarakhand,Highway,36.8,49.8,1,27.9,4,43,18.4,31.0,12,Approved,Approved,94,239,Medium,Early Stage
LA07470,Tamil Nadu,Highway,28.9,51.9,2,40.3,0,18,43.3,26.9,24,Not Required,Not Required,1,209,Medium,Early Stage
LA07471,Haryana,Industrial Corridor,75.6,29.4,3,44.8,5,39,15.2,21.3,25,Approved,Approved,58,321,High,Early Stage
LA07472,Himachal Pradesh,Highway,54.4,45.1,2,48.4,2,19,39.4,34.1,29,Not Required,Approved,0,159,Medium,Early Stage
LA07473,Uttar Pradesh,Highway,33.3,74.9,0,63.9,5,11,46.7,58.4,75,Approved,Not Required,58,128,Medium,In Progress
LA07474,Madhya Pradesh,Highway,87.3,54.8,0,39.8,1,21,34.8,49.1,28,Approved,Approved,66,151,Medium,Early Stage
LA07475,West Bengal,Airport,25.5,71.3,3,28.8,3,28,81.0,49.7,20,Approved,Approved,0,109,Medium,In Progress
LA07476,Haryana,Industrial Corridor,100.1,79.1,2,53.2,0,74,63.3,79.0,22,Approved,Approved,52,163,Medium,In Progress
LA07477,Himachal Pradesh,Airport,80.8,75.0,1,31.1,4,21,18.2,76.8,58,Pending,Not Required,120,211,Medium,In Progress
LA07478,Jharkhand,Metro,20.0,50.6,4,34.6,4,20,57.5,44.6,14,Approved,Pending,46,291,High,Early Stage
LA07479,Jharkhand,Power Transmission,57.7,33.3,2,31.9,1,56,4.5,28.2,60,Approved,Approved,82,206,Medium,Early Stage
LA07480,Andhra Pradesh,Metro,134.0,58.6,3,50.8,5,31,31.5,55.8,55,Approved,Pending,31,209,Medium,Early Stage
LA07481,Kerala,Irrigation,36.5,74.6,2,14.7,3,24,54.7,55.5,40,Pending,Approved,65,128,Medium,In Progress
LA07482,Uttar Pradesh,Airport,139.1,68.4,0,30.0,1,117,67.4,61.3,41,Approved,Approved,63,169,Medium,In Progress
LA07483,West Bengal,Highway,130.0,81.8,3,30.2,1,144,65.5,63.8,12,Pending,Approved,45,98,Medium,In Progress
LA07484,Tamil Nadu,Irrigation,37.9,58.9,3,45.2,2,38,19.3,27.7,13,Pending,Approved,12,257,Medium,Early Stage
LA07485,Maharashtra,Metro,89.1,87.7,1,2.0,5,66,72.8,78.0,56,Approved,Not Required,93,173,Medium,In Progress
LA07486,Assam,Airport,181.5,88.4,1,8.4,2,162,59.5,56.1,50,Approved,Pending,115,153,Medium,In Progress
LA07487,Chhattisgarh,Highway,42.7,70.4,2,33.9,4,27,49.0,65.3,50,Pending,Approved,167,290,High,In Progress
LA07488,Bihar,Railway,75.6,78.1,3,8.0,1,61,50.5,58.3,73,Approved,Approved,89,98,Medium,In Progress
LA07489,Maharashtra,Irrigation,239.3,66.7,1,41.5,1,131,35.6,69.1,45,Approved,Not Required,9,130,Medium,In Progress
LA07490,Gujarat,Highway,43.4,84.0,1,7.8,3,27,48.8,66.5,34,Approved,Pending,145,196,Medium,In Progress
LA07491,Karnataka,Highway,133.0,80.3,3,22.3,3,139,71.6,70.7,37,Pending,Approved,178,186,Medium,In Progress
LA07492,Haryana,Highway,36.0,68.3,4,26.3,4,10,39.0,46.8,75,Pending,Approved,0,153,Medium,In Progress
LA07493,Uttar Pradesh,Metro,78.5,71.4,1,40.2,0,57,34.7,50.2,74,Approved,Approved,13,82,Low,In Progress
LA07494,Madhya Pradesh,Irrigation,131.6,58.6,0,31.4,2,56,33.1,48.3,39,Pending,Pending,0,136,Medium,Early Stage
LA07495,Assam,Airport,20.0,68.5,1,40.8,2,17,49.6,45.7,72,Approved,Pending,62,190,Medium,In Progress
LA07496,Assam,Power Transmission,57.2,79.9,2,39.8,4,22,67.2,73.8,59,Approved,Not Required,53,122,Medium,In Progress
LA07497,Jharkhand,Railway,129.7,64.2,1,34.1,2,136,52.9,70.0,44,Approved,Approved,32,101,Medium,In Progress
LA07498,Rajasthan,Railway,109.1,70.9,3,33.9,1,71,50.5,44.6,34,Approved,Pending,0,116,Medium,In Progress
LA07499,Odisha,Highway,57.7,55.3,2,31.2,5,55,28.6,44.3,57,Approved,Not Required,0,209,Medium,Early Stage
LA07500,Uttar Pradesh,Highway,35.2,90.6,0,6.8,5,10,52.1,77.0,42,Approved,Approved,22,89,Low,Near Completion
LA07501,Assam,Industrial Corridor,153.6,54.3,2,24.6,4,55,54.7,36.4,30,Not Required,Pending,163,345,High,Early Stage
LA07502,Gujarat,Highway,68.4,79.3,2,27.5,1,26,67.7,78.2,29,Pending,Approved,131,122,Medium,In Progress
LA07503,Haryana,Highway,143.1,75.7,2,21.4,4,143,64.7,64.2,54,Pending,Approved,135,162,Medium,In Progress
LA07504,Bihar,Irrigation,124.4,91.4,3,24.7,5,66,72.3,75.1,32,Approved,Approved,0,95,Medium,Near Completion
LA07505,Jharkhand,Metro,61.5,81.1,2,21.8,1,13,66.3,61.3,20,Approved,Approved,54,74,Low,In Progress
LA07506,West Bengal,Highway,224.0,82.7,1,18.4,4,222,63.3,78.3,38,Approved,Approved,177,134,Medium,In Progress
LA07507,Tamil Nadu,Industrial Corridor,54.3,36.5,3,47.5,6,60,16.0,27.1,48,Approved,Not Required,6,295,High,Early Stage
LA07508,Jharkhand,Metro,247.6,84.1,2,0.0,5,244,89.7,88.9,65,Approved,Pending,47,47,Low,In Progress
LA07509,Kerala,Irrigation,276.7,82.9,3,35.4,6,275,40.4,76.3,82,Approved,Approved,43,140,Medium,In Progress
LA07510,West Bengal,Industrial Corridor,219.8,78.7,3,22.3,3,205,39.0,56.1,76,Not Required,Pending,57,89,Low,In Progress
LA07511,Telangana,Highway,77.2,74.0,4,24.5,4,92,62.8,78.0,18,Pending,Approved,53,183,Medium,In Progress
LA07512,Rajasthan,Highway,784.5,88.1,4,40.6,2,199,71.0,77.6,19,Pending,Approved,117,157,Medium,In Progress
LA07513,West Bengal,Highway,102.4,47.0,3,40.3,2,83,65.3,37.8,45,Approved,Pending,16,189,Medium,Early Stage
LA07514,Madhya Pradesh,Industrial Corridor,110.5,75.6,0,35.4,6,103,61.1,43.2,16,Approved,Not Required,46,158,Medium,In Progress
LA07515,Madhya Pradesh,Metro,88.3,91.3,2,0.0,5,15,70.1,72.6,46,Pending,Approved,0,0,Low,Near Completion
LA07516,Madhya Pradesh,Industrial Corridor,34.5,52.3,3,33.6,4,31,54.4,57.9,78,Approved,Approved,4,105,Medium,Early Stage
LA07517,Maharashtra,Metro,270.6,33.5,1,65.3,1,132,62.1,33.4,57,Not Required,Approved,50,207,Medium,Early Stage
LA07518,Uttarakhand,Railway,55.3,44.7,1,55.8,0,60,42.5,39.4,58,Approved,Pending,70,184,Medium,Early Stage
LA07519,Uttar Pradesh,Highway,196.7,71.5,0,38.7,3,217,34.0,74.3,25,Pending,Not Required,60,214,Medium,In Progress
LA07520,Tamil Nadu,Highway,241.2,74.4,3,19.3,4,76,87.7,67.8,43,Approved,Not Required,49,105,Medium,In Progress
LA07521,Tamil Nadu,Railway,150.3,75.4,4,31.3,2,85,58.3,48.5,71,Pending,Not Required,0,135,Medium,In Progress
LA07522,Himachal Pradesh,Metro,50.0,44.2,6,41.0,2,11,36.0,28.4,20,Pending,Approved,38,241,Medium,Early Stage
LA07523,West Bengal,Power Transmission,67.4,68.7,0,36.3,2,37,18.8,57.2,38,Not Required,Approved,55,188,Medium,In Progress
LA07524,Rajasthan,Highway,20.0,65.6,0,44.5,3,6,38.1,54.4,77,Approved,Pending,66,161,Medium,In Progress
LA07525,Andhra Pradesh,Industrial Corridor,81.5,52.0,3,43.7,3,47,24.8,59.2,56,Approved,Approved,89,286,High,Early Stage
LA07526,Gujarat,Highway,178.1,54.1,2,52.8,3,54,33.5,35.8,26,Approved,Pending,24,257,Medium,Early Stage
LA07527,Rajasthan,Industrial Corridor,73.6,76.2,2,41.4,3,52,69.8,76.4,67,Pending,Approved,27,174,Medium,In Progress
LA07528,Uttar Pradesh,Highway,54.5,38.7,0,34.5,2,42,1.4,29.8,56,Approved,Approved,95,206,Medium,Early Stage
LA07529,Chhattisgarh,Airport,69.9,59.7,1,13.9,3,39,12.6,38.7,40,Pending,Approved,50,263,Medium,Early Stage
LA07530,Gujarat,Highway,252.9,52.2,0,53.6,3,247,61.8,35.1,23,Approved,Approved,19,100,Medium,Early Stage
LA07531,Andhra Pradesh,Highway,86.0,41.6,3,48.1,5,41,38.5,19.1,60,Approved,Pending,3,263,Medium,Early Stage
LA07532,Jharkhand,Metro,436.7,54.1,5,57.2,5,195,38.5,38.9,79,Pending,Approved,104,354,High,Early Stage
LA07533,Chhattisgarh,Railway,55.4,55.6,1,43.6,5,21,50.8,54.4,37,Approved,Not Required,81,215,Medium,Early Stage
LA07534,Bihar,Metro,108.3,64.5,3,53.6,3,115,43.9,49.4,37,Approved,Pending,25,192,Medium,In Progress
LA07535,Uttar Pradesh,Railway,62.3,68.7,3,41.4,5,53,35.5,47.1,77,Pending,Pending,35,297,High,In Progress
LA07536,Rajasthan,Power Transmission,525.0,73.9,3,34.1,4,396,35.9,67.1,62,Approved,Not Required,67,230,Medium,In Progress
LA07537,Uttar Pradesh,Highway,104.9,71.3,1,26.0,2,108,54.1,71.8,12,Approved,Approved,0,89,Low,In Progress
LA07538,Punjab,Metro,549.4,73.0,2,23.6,1,171,55.6,49.0,44,Approved,Approved,149,149,Medium,In Progress
LA07539,Madhya Pradesh,Irrigation,63.0,31.5,0,31.3,1,18,10.8,35.8,38,Pending,Pending,0,254,Medium,Early Stage
LA07540,Kerala,Industrial Corridor,329.8,59.1,2,45.0,1,83,56.1,43.0,16,Pending,Approved,120,276,High,Early Stage
LA07541,Punjab,Railway,99.5,20.3,2,48.9,3,69,26.6,0.0,64,Pending,Not Required,27,343,High,Early Stage
LA07542,Uttarakhand,Metro,183.3,76.1,7,24.8,2,153,33.3,65.1,53,Approved,Approved,91,144,Medium,In Progress
LA07543,Telangana,Highway,31.9,79.0,0,26.0,7,32,76.1,92.4,77,Approved,Pending,36,78,Low,In Progress
LA07544,Himachal Pradesh,Metro,121.0,48.5,1,36.7,3,65,33.5,52.6,45,Approved,Approved,0,179,Medium,Early Stage
LA07545,Andhra Pradesh,Railway,36.3,83.5,1,26.2,4,40,54.2,76.7,84,Approved,Approved,46,96,Medium,In Progress
LA07546,Punjab,Industrial Corridor,112.0,74.1,2,0.0,1,104,64.2,57.3,33,Not Required,Pending,84,133,Medium,In Progress
LA07547,Punjab,Irrigation,24.8,83.2,3,24.5,4,12,56.0,77.9,22,Not Required,Pending,103,158,Medium,In Progress
LA07548,Chhattisgarh,Highway,83.1,65.7,2,41.8,6,87,19.9,63.8,53,Approved,Not Required,74,181,Medium,In Progress
LA07549,West Bengal,Highway,228.4,93.7,1,0.0,5,79,61.6,78.9,42,Approved,Not Required,23,3,Low,Near Completion
LA07550,Jharkhand,Railway,143.4,49.8,0,34.1,2,93,24.9,49.6,55,Pending,Approved,0,176,Medium,Early Stage
LA07551,Telangana,Metro,31.5,78.0,1,43.9,5,22,53.4,73.1,13,Approved,Approved,0,70,Low,In Progress
LA07552,West Bengal,Railway,20.0,52.3,1,40.0,2,8,45.2,38.2,46,Approved,Pending,0,108,Medium,Early Stage
LA07553,West Bengal,Airport,137.3,69.7,1,22.9,2,143,38.8,69.5,64,Not Required,Approved,131,153,Medium,In Progress
LA07554,Haryana,Metro,345.2,7.9,0,74.8,2,83,24.8,0.0,44,Approved,Approved,100,336,High,Early Stage
LA07555,Kerala,Power Transmission,39.7,88.7,2,7.4,2,39,67.6,100.0,53,Not Required,Approved,0,0,Low,In Progress
LA07556,Gujarat,Railway,535.3,53.8,3,27.7,2,291,48.0,29.6,19,Not Required,Approved,0,204,Medium,Early Stage
LA07557,Chhattisgarh,Highway,89.5,48.4,3,31.7,4,25,27.8,41.9,17,Approved,Approved,0,213,Medium,Early Stage
LA07558,Jharkhand,Railway,20.0,89.0,4,37.9,3,12,86.8,67.5,46,Pending,Pending,38,178,Medium,In Progress
LA07559,Karnataka,Airport,23.9,56.6,2,26.2,2,8,55.0,47.7,62,Approved,Approved,109,204,Medium,Early Stage
LA07560,Himachal Pradesh,Highway,173.2,48.6,1,42.3,2,167,16.3,34.3,49,Pending,Not Required,89,254,Medium,Early Stage
LA07561,Punjab,Highway,100.5,90.7,2,34.1,2,24,63.7,79.0,32,Approved,Not Required,50,44,Low,Near Completion
LA07562,Gujarat,Railway,317.3,40.9,0,35.0,1,276,66.1,24.9,43,Approved,Not Required,0,167,Medium,Early Stage
LA07563,West Bengal,Industrial Corridor,32.5,37.1,0,27.9,5,14,53.3,11.1,29,Approved,Not Required,55,273,High,Early Stage
LA07564,Chhattisgarh,Power Transmission,99.6,52.5,1,67.1,5,115,41.7,36.5,79,Not Required,Approved,49,225,Medium,Early Stage
LA07565,Madhya Pradesh,Railway,90.5,82.6,3,26.2,3,66,79.3,58.2,14,Approved,Pending,83,161,Medium,In Progress
LA07566,Uttarakhand,Highway,79.7,75.1,1,20.7,2,79,50.4,67.2,81,Approved,Pending,58,162,Medium,In Progress
LA07567,Andhra Pradesh,Railway,65.0,85.0,3,21.3,2,52,79.0,58.1,81,Not Required,Approved,0,89,Low,In Progress
LA07568,Uttar Pradesh,Railway,66.1,96.9,2,25.9,1,29,54.6,88.2,59,Approved,Approved,0,0,Low,Near Completion
LA07569,Telangana,Power Transmission,104.4,73.6,1,10.3,4,114,32.3,59.8,59,Pending,Approved,66,248,Medium,In Progress
LA07570,Bihar,Metro,116.4,66.4,3,27.6,5,42,82.3,65.0,26,Pending,Pending,0,194,Medium,In Progress
LA07571,Punjab,Industrial Corridor,111.6,50.0,2,52.3,4,52,46.1,44.4,55,Approved,Approved,46,176,Medium,Early Stage
LA07572,Uttarakhand,Power Transmission,250.9,80.7,3,43.7,3,95,49.8,67.7,84,Approved,Approved,0,105,Medium,In Progress
LA07573,Tamil Nadu,Airport,32.4,91.1,5,37.8,5,6,79.0,72.8,25,Approved,Pending,80,148,Medium,Near Completion
LA07574,Himachal Pradesh,Highway,20.0,96.0,3,18.5,1,19,78.8,87.1,74,Approved,Approved,121,102,Medium,Near Completion
LA07575,Bihar,Airport,213.7,78.8,1,45.2,2,65,33.7,65.4,35,Pending,Approved,96,188,Medium,In Progress
LA07576,Karnataka,Railway,40.4,70.5,1,10.3,1,27,57.5,51.2,70,Not Required,Approved,51,164,Medium,In Progress
LA07577,Uttarakhand,Railway,65.2,72.3,1,32.0,1,45,65.6,65.3,43,Pending,Approved,72,117,Medium,In Progress
LA07578,Rajasthan,Power Transmission,53.5,56.4,5,6.6,4,48,68.6,25.5,81,Approved,Not Required,1,151,Medium,Early Stage
LA07579,Kerala,Highway,52.5,61.5,3,53.7,3,56,39.7,62.1,25,Pending,Pending,50,283,High,In Progress
LA07580,Punjab,Metro,26.1,87.1,1,27.5,6,27,36.3,95.9,54,Approved,Not Required,0,59,Low,In Progress
LA07581,Maharashtra,Highway,55.5,27.4,3,76.6,4,48,7.4,22.8,53,Approved,Not Required,0,342,High,Early Stage
LA07582,Uttar Pradesh,Highway,156.3,48.7,3,35.8,2,112,24.5,44.9,15,Pending,Approved,93,240,Medium,Early Stage
LA07583,Punjab,Airport,89.7,76.1,0,11.6,2,105,49.7,86.5,66,Not Required,Approved,56,45,Low,In Progress
LA07584,Rajasthan,Industrial Corridor,138.2,49.4,4,52.5,2,121,37.6,43.1,37,Approved,Approved,0,258,Medium,Early Stage
LA07585,Maharashtra,Airport,59.0,53.2,1,38.7,3,61,43.3,62.0,59,Not Required,Approved,54,186,Medium,Early Stage
LA07586,Maharashtra,Railway,193.9,71.8,2,43.9,5,216,83.3,45.4,35,Approved,Not Required,57,139,Medium,In Progress
LA07587,Chhattisgarh,Highway,58.4,65.3,1,43.6,3,21,18.5,35.2,57,Approved,Approved,80,254,Medium,In Progress
LA07588,Tamil Nadu,Metro,20.0,61.4,4,32.5,1,10,12.1,53.2,22,Pending,Approved,0,201,Medium,In Progress
LA07589,Karnataka,Metro,117.8,61.4,2,35.8,1,79,39.4,58.8,65,Approved,Approved,36,53,Low,In Progress
LA07590,Odisha,Industrial Corridor,172.8,63.4,1,32.3,3,91,27.6,38.5,61,Approved,Approved,104,196,Medium,In Progress
LA07591,Karnataka,Airport,56.0,69.3,6,32.2,2,58,44.5,55.1,71,Pending,Approved,90,336,High,In Progress
LA07592,Punjab,Irrigation,249.5,68.9,2,25.9,2,92,23.5,53.5,43,Approved,Pending,0,91,Medium,In Progress
LA07593,Bihar,Irrigation,43.7,63.7,1,42.3,4,43,71.1,57.3,83,Approved,Not Required,1,142,Medium,In Progress
LA07594,Kerala,Railway,159.2,74.7,3,8.0,4,110,82.0,63.8,75,Approved,Approved,54,104,Medium,In Progress
LA07595,West Bengal,Airport,396.7,70.1,1,8.1,4,338,51.8,39.5,71,Pending,Pending,51,221,Medium,In Progress
LA07596,Jharkhand,Industrial Corridor,92.9,61.0,2,31.0,3,27,73.6,52.9,52,Pending,Approved,41,221,Medium,In Progress
LA07597,Kerala,Power Transmission,74.3,63.2,1,27.6,4,84,85.6,52.8,78,Approved,Approved,140,198,Medium,In Progress
LA07598,Andhra Pradesh,Railway,82.3,97.1,1,10.2,2,46,70.6,89.6,40,Pending,Not Required,115,122,Medium,Near Completion
LA07599,Maharashtra,Airport,359.3,88.2,0,36.4,3,311,73.9,69.4,76,Pending,Approved,110,180,Medium,In Progress
LA07600,Madhya Pradesh,Railway,126.8,78.9,1,28.1,2,137,37.8,64.9,62,Approved,Not Required,39,34,Low,In Progress
LA07601,Karnataka,Industrial Corridor,557.0,74.6,1,38.3,7,289,46.3,68.0,53,Approved,Not Required,36,193,Medium,In Progress
LA07602,Maharashtra,Power Transmission,114.1,59.4,3,43.5,3,105,65.1,60.1,54,Approved,Pending,86,207,Medium,Early Stage
LA07603,Madhya Pradesh,Power Transmission,51.6,68.2,2,50.6,3,13,60.8,25.4,77,Approved,Approved,36,172,Medium,In Progress
LA07604,Uttar Pradesh,Highway,54.8,11.3,2,56.1,4,23,8.2,15.4,48,Pending,Approved,39,391,High,Early Stage
LA07605,Gujarat,Highway,94.9,39.6,2,55.1,4,59,35.4,11.6,82,Approved,Approved,2,198,Medium,Early Stage
LA07606,Rajasthan,Industrial Corridor,20.0,28.4,1,51.8,1,7,34.9,27.2,22,Pending,Pending,0,279,High,Early Stage
LA07607,Bihar,Airport,60.1,72.1,1,17.0,3,21,72.3,72.4,19,Pending,Approved,34,86,Low,In Progress
LA07608,Tamil Nadu,Power Transmission,61.3,93.1,0,4.1,2,54,66.2,79.4,48,Not Required,Approved,65,0,Low,Near Completion
LA07609,Madhya Pradesh,Railway,110.4,70.4,1,28.6,3,108,47.3,58.4,70,Approved,Approved,120,226,Medium,In Progress
LA07610,Maharashtra,Irrigation,469.0,94.9,3,30.4,4,479,73.6,78.9,43,Approved,Not Required,109,84,Low,Near Completion
